,Strategy Return,CMC Buy&Hold
2020-01-21,1.1443036954374644,-0.1793813910304023
2020-01-22,1.1888140023947429,-0.18522213930142228
2020-01-23,1.1755644881279643,-0.2147644448661732
2020-01-24,1.178909987608462,-0.2068337595052009
2020-01-27,1.2987580875061653,-0.16581516687036424
2020-01-28,1.3725394896528722,-0.15438178716656803
2020-01-29,1.4516676858416093,-0.12894212166356134
2020-01-30,1.527877789035915,-0.10804848082176499
2020-01-31,1.400325137176953,-0.12808117410267905
2020-02-03,1.3901005123512205,-0.12109444932902902
2020-02-04,1.3785666324669799,-0.12912763354980428
2020-02-05,1.5018775081554447,-0.07536823900857181
2020-02-06,1.4634256437077462,-0.06735369545532266
2020-02-07,1.501655770997894,-0.06426022768931072
2020-02-10,1.426008374331285,-0.046542239181022294
2020-02-11,1.4736669133387137,-0.014857081200522648
2020-02-12,1.5922671063161649,0.022558910516446096
2020-02-13,1.6401682514924705,0.009124635851837315
2020-02-14,1.6954074820958152,0.03326458314134162
2020-02-18,1.7934081074278008,-0.007790265402427443
2020-02-19,1.8230296077748656,-0.058750368344821724
2020-02-20,1.8245979258223168,-0.06705151768210205
2020-02-21,1.7882695391749217,-0.06087264522532021
2020-02-24,1.7092826929052918,-0.06905536750630203
2020-02-25,1.516635092646379,-0.09919694213246955
2020-02-26,1.301703347507292,-0.17252982087944935
2020-02-27,1.3935011591071342,-0.16592521936664018
2020-02-28,1.4569248007983444,-0.17735620062424629
2020-03-18,1.4336514903906918,-0.1804123695862927
2020-03-19,1.6382052925494714,-0.034483057660598004
2020-03-20,1.5979950286337123,-0.048108657944587296
2020-03-25,1.5378601700707542,-0.06555750276231487
2020-03-26,1.5441733160834663,-0.04724091776328987
2020-03-27,1.5504707438690635,-0.046094478744379885
2020-03-30,1.4891960724371027,-0.08090464375935236
2020-03-31,1.495628073445686,-0.07856608155062439
2020-04-01,1.5909565373190575,-0.0940166072019305
2020-04-02,1.6601925859678004,-0.04114010006831492
2020-04-03,1.6818046121212689,-0.04117491521988881
2020-04-06,1.9328150427386777,0.034453392757235246
2020-04-07,1.8859672080916665,0.030305792309013535
2020-04-08,2.05083736814459,0.061684901419990945
2020-04-09,1.98123559489076,0.05481344260341947
2020-04-14,1.9593188375314954,0.06517510611790667
2020-04-15,1.8732129199740597,0.04466944706293541
2020-04-16,2.0560936480238965,0.09773817755399072
2020-04-17,2.046055488609947,0.10329915122699695
2020-04-20,1.873300255086804,0.07717431080984527
2020-04-21,1.9051386619345951,0.07620531063929481
2020-04-22,2.047033348840161,0.11203066066234846
2020-04-23,2.0724631197608656,0.15989060393735466
2020-04-24,2.142857801568512,0.17607886723478994
2020-04-27,2.0999742379091844,0.201345845080114
2020-04-28,2.111414217502111,0.21492485327499056
2020-04-29,2.244242361025931,0.3454961241517478
2020-04-30,2.1278034237417423,0.34011482986977937
2020-05-04,2.1408810406080967,0.35215557786676643
2020-05-05,2.1592237297738484,0.3541056154839479
2020-05-06,2.151396488747568,0.3930872785953312
2020-05-07,2.2406362273113283,0.45124336955678834
2020-05-11,2.1602839215007545,0.2528637902998725
2020-05-12,2.250042120001774,0.27775460041184297
2020-05-13,2.303536064786528,0.33757978835345326
2020-05-14,2.3638375907452955,0.3866257865467826
2020-05-15,2.3400806347244245,0.34979421830707214
2020-05-18,2.4039539395270753,0.3973946328518707
2020-05-19,2.4185147711369117,0.39125848285535136
2020-05-20,2.4398751546288606,0.3769589204281947
2020-05-21,2.363830170271891,0.31224275196903584
2020-05-22,2.4928554179204756,0.3372345893626718
2020-05-26,2.5041933951047417,0.28302813511975056
2020-05-27,2.4955366665351253,0.3180576184828434
2020-05-28,2.5465527007636837,0.3674833250515277
2020-05-29,2.5629378645181915,0.365155093835269
2020-06-02,2.487087038281407,0.34543384026247814
2020-06-02,2.513291803752771,0.3259974831415544
2020-06-03,2.587175474481926,0.33806020895923816
2020-06-03,2.6226283224560447,0.3502326705464105
2020-06-04,2.6426578797969817,0.36961702215152026
2020-06-04,3.7434670640211607,0.3892796614142664
2020-06-05,3.6750629078039454,0.37993479707941535
2020-06-05,2.884472131506641,0.3706527901316421
2020-06-08,2.9931482388376036,0.37496387948845733
2020-06-08,3.1000536335899804,0.37928852843642225
2020-06-09,3.1316704009987983,0.38895704172101264
2020-06-09,3.0240547796784574,0.398693329185702
2020-06-10,3.1136161423473725,0.4107838037505964
2020-06-10,2.751620539178104,0.42297878984218107
2020-06-11,2.355118234652454,0.34196616900855736
2020-06-11,2.166259206439744,0.26556573549717766
2020-06-12,2.335947184205218,0.28392089352215844
2020-06-12,2.397446156131102,0.3025422659496566
2020-06-15,2.3611246278273113,0.29375359565781234
2020-06-15,2.3151697056390157,0.2850242253422668
2020-06-16,2.3748000664648483,0.29139806395049606
2020-06-16,2.288854287023352,0.29780351738574784
2020-06-17,2.3330993705325804,0.2920067433895335
2020-06-17,2.197199718992977,0.2862358612855149
2020-06-18,2.149930426801186,0.2787864334439245
2020-06-18,3.067804190608042,0.2713801500806041
2020-06-19,3.080532073411698,0.2587730106745434
2020-06-19,3.5162172125960574,0.24629088498998364
2020-06-22,3.640570351999754,0.28920025781429315
2020-06-22,3.3152650045497047,0.3335869858037177
2020-06-23,3.4453876805767916,0.3405901241926039
2020-06-23,3.342980160791658,0.34763003854572494
2020-06-24,3.2574768412407566,0.29939130868203745
2020-06-24,3.160149195811096,0.2528792953446253
2020-06-25,3.2181885954698846,0.2501703095457666
2020-06-25,3.4089831298614968,0.24746718113802735
2020-06-26,3.3029473938788083,0.23416526283214023
2020-06-26,3.5386653844700593,0.22100518475523234
2020-06-29,3.648206061429071,0.21784241283990258
2020-06-29,3.5109576688673565,0.21468783345832532
2020-06-30,3.568492099402481,0.2041996177271883
2020-06-30,3.3721274124969476,0.19380196243980707
2020-07-01,3.6289801565376587,0.20764052387262422
2020-07-02,3.618198020133586,0.19655675450270405
2020-07-02,5.097184214251797,0.18557471237778556
2020-07-06,5.371421441867941,0.21970608637056577
2020-07-06,5.9788547456103345,0.2548200645623666
2020-07-07,6.112616486734733,0.2541127656623161
2020-07-07,5.818299957901242,0.2534058654423219
2020-07-08,6.300637273330036,0.2907881141670874
2020-07-08,6.186659734003161,0.32928527112568884
2020-07-09,6.032375986748366,0.3189191892516028
2020-07-09,6.145136065008674,0.30863394454298754
2020-07-13,5.894514848722231,0.017452503957289922
2020-07-13,5.509159814238494,-0.20893875470234424
2020-08-19,5.267175796737699,0.18355989780591164
2020-08-19,5.108315257175266,0.7708035123971342
2020-08-20,5.21383251548908,0.8034469776869877
2020-08-20,5.105491465125486,0.8366922013417133
2020-08-21,4.699559143789814,0.7769125741464065
2020-08-21,4.040024279497144,0.7190786207145092
2020-08-24,4.263657650716742,0.7547803945129954
2020-08-24,4.894402179593031,0.7912236216906341
2020-08-25,4.5550829707656755,0.7076759829586645
2020-08-25,4.1949884313096675,0.6280252378658595
2020-08-26,4.203386180930409,0.6569362587909713
2020-08-26,5.042114160999628,0.6863606913705778
2020-08-27,4.851774192183486,0.6453332252789252
2020-08-27,5.424703326729526,0.605303916332725
2020-08-28,5.5953753589836115,0.638572846987473
2020-08-28,5.749514512677705,0.6725312556504968
2020-09-01,5.825406520537983,0.740048114139966
2020-09-02,5.482174809030251,0.628004202326893
2020-09-03,4.783428196695559,0.5257740246258633
2020-09-04,4.92888648052345,0.4939841850515625
2020-09-08,4.895930945267185,0.37242894135467064
2020-09-10,5.017145854958856,0.444911804547961
2020-09-11,5.06170722103785,0.393559353500355
2020-09-14,5.137967499150564,0.4243334419400646
2020-09-15,4.980113686651508,0.4273421256589791
2020-09-16,4.955419771737416,0.4995943989325964
2020-09-17,5.154582325665431,0.5106654376899187
2020-09-18,5.108462486909828,0.43985489334540184
2020-09-21,4.615886238998754,0.3580289315881642
2020-09-22,4.802724778201341,0.3604125135971572
2020-09-23,4.3798373881310955,0.3140700659793638
2020-09-24,4.702542799263353,0.3798207057705978
2020-09-25,4.8141133125298285,0.39245286363454035
2020-09-28,4.848983111721411,0.47363088543615706
2020-09-29,4.85661453715953,0.4570476491047819
2020-09-30,5.109069494730295,0.45374598915840303
2020-10-01,4.920535794039007,0.4374622940691957
2020-10-02,4.72474856524619,0.3619764606567837
2020-10-02,4.796050209475034,0.29045463455745146
2020-10-05,4.6351930688184595,0.316580260534548
2020-10-05,4.779261802673869,0.3432348073387834
2020-10-06,4.423502130545753,0.3143070878229868
2020-10-06,4.282603803804772,0.2860023516841934
2020-10-07,4.397379114173478,0.2944038661577848
2020-10-07,4.022824285341866,0.30286026812466704
2020-10-08,4.0542601111134235,0.33354378153405895
2020-10-08,4.147514184359564,0.3649499188642029
2020-10-09,4.327827258334982,0.44786290239217896
2020-10-09,4.829817435119579,0.5358123804775752
2020-10-12,4.982907466698218,0.5627302125390075
2020-10-12,4.956393818009542,0.5901198272817736
2020-10-13,5.25177340507301,0.5547111221371823
2020-10-13,5.007670648614856,0.5200908961867408
2020-10-14,4.78648301990801,0.5105775650953455
2020-10-14,4.638922500845135,0.5011237721991211
2020-10-15,5.5357788743493535,0.5155147160053044
2020-10-15,5.483173765847215,0.5300436226280578
2020-10-16,4.8447555226488275,0.49603574085076185
2020-10-16,4.630440702717775,0.46278374341942463
2020-10-19,4.586893247806379,0.5138224711503281
2020-10-19,4.642750937434085,0.5666420169550639
2020-10-20,4.341315350504206,0.5697688182533478
2020-10-20,4.3929718280741,0.5729018602155826
2020-10-21,4.4376554910465495,0.7017373665867437
2020-10-21,4.330033288687999,0.8411257167949886
2020-10-22,4.251919861904806,0.8744747878592918
2020-10-22,4.233552043076492,0.9084279244312932
2020-10-23,4.225218980127754,0.8730014098130059
2020-10-23,4.016476007752852,0.8382325243993289
2020-10-26,3.762225673118362,0.8362735943529933
2020-10-26,3.767485891674113,0.8343167518591712
2020-10-27,3.839081762459509,0.9113303838846358
2020-10-27,3.4272296838461145,0.9915774266673987
2020-10-28,3.1936780219823557,0.9063814962765901
2020-10-28,3.1971806276023704,0.8248300872877445
2020-10-29,3.054054028449131,0.8603535844599455
2020-10-29,3.0334199227173855,0.8965686083995612
2020-10-30,2.876806142221909,0.8948553015832286
2020-10-30,3.0302329885452037,0.8931435425201559
2020-11-02,2.975106534278103,0.8915610062051056
2020-11-03,3.0906963323607286,0.9061792588175146
2020-11-04,3.1441267362728382,0.9668577275231209
2020-11-05,3.5478302023624053,1.0993229896450094
2020-11-06,3.543751115618048,1.130967177773062
2020-11-09,3.5003210322175784,1.1165418068686899
2020-11-10,3.48814907193261,1.129898004353901
2020-11-11,3.607031234528348,1.1846654012165172
2020-11-12,3.772730948937337,1.2305277080232115
2020-11-13,3.7848742713180483,1.248731293681797
2020-11-16,4.0076766721340675,1.2895995240379632
2020-11-17,4.278604378323454,1.3839437915404664
2020-11-18,4.325837329648057,1.4019566070204363
2020-11-19,4.329749796357073,1.4181297479094548
2020-11-20,4.565051655357192,1.5166721985242844
2020-11-23,4.5632698087380295,1.5963611535527344
2020-11-24,4.784021844400819,1.6954073468529245
2020-11-25,4.669270712567588,1.6109184341646645
2020-11-27,4.655297126679384,1.365200265481997
2020-11-30,5.088850031830834,1.6684634282239532
2020-12-01,4.961797038209291,1.5993596495029667
2020-12-02,5.0141669076096225,1.6331273522489593
2020-12-02,5.113782588289784,1.6673337237066708
2020-12-03,5.3235464725101656,1.718633312567626
2020-12-03,5.380050493816467,1.7709195225603556
2020-12-04,5.048522776783848,1.6430677558679458
2020-12-04,4.550790166265286,1.5211151407435568
2020-12-07,4.513044030249183,1.5788661898574072
2020-12-07,4.4727203694425715,1.6379401391513602
2020-12-08,4.188399478720088,1.5669893270363717
2020-12-08,3.763380000712906,1.4979468287853193
2020-12-09,3.8138606112433724,1.489492457786743
2020-12-09,4.077702788368554,1.4810667008435812
2020-12-10,3.9273285049251294,1.4461774558104201
2020-12-10,4.102598988251965,1.4117788301622878
2020-12-11,3.9162586827039245,1.3798702707470727
2020-12-11,3.945844199684216,1.3483838711714
2020-12-14,4.019639079569845,1.4899774830622787
2020-12-14,3.9461846212997065,1.6401083495197648
2020-12-15,3.979371271736957,1.6684304228482638
2020-12-15,4.112067934011226,1.6970563245547807
2020-12-16,4.359478658058639,1.9235090852343575
2020-12-16,4.253611922487081,2.168975483987609
2020-12-17,4.130078578028083,2.361739188931484
2020-12-17,4.116594244923547,2.566228401419182
2020-12-18,4.262829263884575,2.574504619342545
2020-12-18,4.288846044264915,2.582800044051174
2020-12-21,4.100357110747474,2.5636317015828793
2020-12-21,4.364689659656879,2.5445659116847716
2020-12-23,3.926265505998882,2.393766116600506
2020-12-23,3.3669528842309857,2.249381938763614
2020-12-29,3.2212928532181158,2.245654197600873
2020-12-29,3.038432168821223,2.2419307329603866
2020-12-30,3.0091144548014848,2.4301458689953472
2020-12-30,3.306180631347295,2.629288116171979
2021-01-05,3.586508239792792,3.3481128812002954
2021-01-06,4.3005155253849,3.620660977494759
2021-01-07,4.37725074705081,3.959474438342321
2021-01-08,4.307425775357011,4.034891499135791
2021-01-11,3.512191760486372,3.2713197876633098
2021-01-12,3.429263206064081,3.159420695496194
2021-01-13,3.7504001039978005,3.5850752440407714
2021-01-14,4.009962629985093,3.7415606581434204
2021-01-15,3.709382968165544,3.483265051159597
2021-01-19,3.83256522442045,3.6838459081520014
2021-01-20,3.794318947767427,3.550084861890383
2021-01-21,2.878515946718269,2.8391336596761865
2021-01-25,2.7202700927866963,3.1645770674365528
2021-01-26,2.824080220492364,3.143218370118296
2021-01-27,2.4314052253199536,2.8741166324478717
2021-01-28,2.6489731761698483,3.2756809822666932
2021-01-29,2.6973748067353425,3.415079031214443
2021-02-01,2.792395535786212,3.2808323352454556
2021-02-02,2.9030109293071877,3.5751823126777342
2021-02-03,3.1505642305723027,3.804596937302371
2021-02-04,3.3936526914489082,3.7689698737782393
2021-02-05,3.8055473958399615,3.9378080539134714
2021-02-08,4.010541594967506,4.713149287800984
2021-02-09,4.422409646843293,4.839471154950681
2021-02-10,4.6374623066490335,4.705920416740171
2021-02-11,4.860590416130168,4.954802479714792
2021-02-12,5.336094040025506,5.081980073521737
2021-02-16,5.406654161673901,5.11398111679784
2021-02-18,5.814362906454913,5.577485601026893
2021-02-19,6.591541633623535,6.029489190742565
2021-02-22,6.011100446584987,5.686421811179835
2021-02-23,4.946396496771092,4.906298802391143
2021-02-24,5.239763697045665,4.988926180778667
2021-02-25,4.639012333581269,4.94709489363588
2021-02-26,4.5433271284544485,4.583268352153929
2021-03-01,5.041324097905981,5.009465547179925
2021-03-02,5.063332207376223,4.819948458806111
2021-03-04,4.8421421949497665,4.921827303524208
2021-03-05,5.028088294074725,4.954135940575551
2021-03-08,5.249382805959739,5.41743917834402
2021-03-09,5.541058420599583,5.72001709603491
2021-03-10,5.420059983704897,5.825066925493366
2021-03-11,5.60472682421272,5.977722440849306
2021-03-12,5.486743051089748,5.862219038576656
2021-03-15,5.504916679173009,5.809316382724454
2021-03-16,5.673842609818767,5.825223676241821
2021-03-17,5.984863989519338,6.054157536662854
2021-03-18,5.880692077526753,5.981033985176438
2021-03-19,6.153164637229251,6.101102653852745
2021-03-22,5.841076370411573,5.6084285308584585
2021-03-23,5.904934839013898,5.58445979921848
2021-03-24,5.514262469526816,5.519969040070862
2021-03-25,5.460849962852122,5.325173098952159
2021-03-26,6.0094695715349635,5.635106009605157
2021-03-29,6.2998783510142085,6.000590226716622
2021-03-30,6.619180445124358,6.145562859136146
2021-03-31,6.741729198314728,6.1888110108499506
2021-04-01,7.014619915408952,6.268063305547709
2021-04-06,7.1108085710490965,6.271239717409451
2021-04-07,6.451062184634434,5.976850137824715
2021-04-08,7.0132572270658375,6.17347908209912
2021-04-09,7.244312753441548,6.272799345626069
